r,l,t
2351.744150161743,1221,9.181698083877563
2611.9185647964478,1955,23.442062854766846
2611.9185647964478,2124,38.7852668762207
1309.5930032730103,284,40.868794679641724
2611.9185647964478,949,47.68318486213684
