r,l,t
319.14893567562103,74,0.9148242473602295
1624.6808404922485,994,9.377681732177734
349.787233710289,75,10.085295915603638
1271.4893469810486,411,13.464249849319458
1152.3404356241226,1240,23.93200182914734
1624.6808463335037,380,27.178064107894897
1342.978722333908,439,30.970139265060425
881.702122926712,121,32.04834747314453
1624.6808332204819,251,34.40979790687561
314.04255187511444,74,35.162686586380005
