r,l,t
7762.28106546402,1107,9.005114793777466
3806.177008628845,2469,27.556983470916748
7201.969783782959,2180,43.806857109069824
7762.281063079834,1480,55.079245805740356
871.1089415550232,152,56.28845429420471
