r,l,t
1767.5424695014954,380,3.6864376068115234
2467.3629808425903,504,7.85492467880249
1209.4484672546387,147,9.471132040023804
1772.682810306549,270,11.901987791061401
1326.94194149971,202,13.783228397369385
1194.7617809772491,156,15.500985622406006
2459.2853133678436,4500,48.91287875175476
