r,l,t
584.9146103858948,91,1.0033979415893555
7287.950655937195,1159,9.769822120666504
584.9146103858948,89,10.572649478912354
4460.721057891846,952,18.13198184967041
584.9146103858948,90,18.939645290374756
4572.5806403160095,774,24.857498168945312
5590.417453289032,2821,46.309295654296875
4891.9354791641235,703,51.93727469444275
584.9146103858948,90,52.73962998390198
